,Carpet_record,Clay_record,GS_record,Grass_record,Hard_record,Player_name,fifth_set_recrod,record,the_final_record,Total_Games,Total_GS_Games,Total_Clay_Games,Total_Carpet_Games,Total_Grass_Games,Total_Hard_Games,Total_fifth_set_recrod_Games,Total_final_Games,the_final_recrod,GS_Factor,Final_Factor
301,0.0,0.0,0.0,0.0,0.0,Dolgopolov A.,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
302,0.0,0.5,0.519230769231,0.55,0.523364485981,Dolgopolov O.,0.5,0.519774011299,0.0,354.0,52.0,100.0,0.0,40.0,214.0,14.0,6.0,0.333333333333,-0.000522848478511,-0.218543046358
303,0.0,0.0,0.4,0.25,0.384615384615,Donaldson J.,0.0,0.366666666667,0.0,30.0,5.0,0.0,0.0,4.0,26.0,0.0,0.0,,0.0434782608696,0.0
304,0.0,0.5,0.0,0.0,0.0,Donati M.,0.0,0.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
305,0.0,0.15,0.388888888889,0.333333333333,0.345454545455,Donskoy E.,0.4,0.294117647059,0.0,85.0,18.0,20.0,1.0,9.0,55.0,5.0,0.0,,0.138755980861,0.0
306,0.0,0.0,0.0,0.0,0.0,Dorsch B.,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,,0.0,0.0
307,0.0,0.347826086957,0.5,0.5,0.4,Dosedel S.,0.5,0.379310344828,0.0,58.0,16.0,23.0,1.0,4.0,30.0,2.0,0.0,,0.137254901961,0.0
308,0.0,0.0,0.176470588235,0.357142857143,0.4,Draper S.,0.0,0.351851851852,0.0,54.0,17.0,5.0,0.0,14.0,35.0,2.0,0.0,,-0.331958762887,0.0
309,0.0,0.0,0.0,0.0,0.0,Dreekmann H.,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0
310,0.0,0.375,0.263157894737,0.285714285714,0.342105263158,Duckworth J.,0.5,0.339622641509,0.0,53.0,19.0,8.0,0.0,7.0,38.0,8.0,0.0,,-0.126853377265,0.0
311,0.0,0.0,0.0,0.0,0.333333333333,Duclos P.L.,0.0,0.25,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0,Dupre T.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
313,0.461538461538,0.368421052632,0.285714285714,0.487179487179,0.369047619048,Dupuis A.,0.25,0.39896373057,0.0,193.0,28.0,57.0,13.0,39.0,84.0,8.0,2.0,0.5,-0.165405405405,0.112391930836
314,0.0,0.0,0.0,0.0,0.0,Durek R.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,Dustov F.,0.0,0.0,0.0,7.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0
316,0.0,0.0,0.5,0.0,0.5,Dutra Da Silva R.,0.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0
317,0.0,0.217391304348,0.2,0.0,0.333333333333,Dutra Silva R.,0.666666666667,0.21875,0.0,32.0,10.0,23.0,0.0,3.0,6.0,3.0,0.0,,-0.044776119403,0.0
318,0.0,0.52,0.411764705882,0.4,0.413793103448,Dzumhur D.,1.0,0.457627118644,0.0,59.0,17.0,25.0,0.0,5.0,29.0,2.0,0.0,,-0.052752293578,0.0
319,0.0,0.0,0.0,0.0,0.0,Eagle J.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
320,0.0,0.0,0.5,0.5,0.0,Eaton C.,0.0,0.5,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0
321,0.0,0.0833333333333,0.25,0.3,0.358024691358,Ebden M.,0.333333333333,0.318584070796,0.0,113.0,20.0,12.0,0.0,20.0,81.0,3.0,0.0,,-0.120622568093,0.0
322,0.0,0.0,0.0,0.0,0.0,Ebelthite C.,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0,Echagaray B.,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
324,0.0,0.333333333333,0.2,0.0,0.0,Economidis K.,0.0,0.0833333333333,0.0,12.0,5.0,3.0,0.0,3.0,6.0,1.0,0.0,,0.411764705882,0.0
325,0.0,0.444444444444,0.357142857143,0.285714285714,0.368421052632,Edmund K.,0.5,0.357142857143,0.0,42.0,14.0,9.0,0.0,14.0,19.0,2.0,0.0,,0.0,0.0
326,0.0,0.0,0.0,0.0,0.0,Ehrat S.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
327,0.0,0.333333333333,0.0,0.0,0.333333333333,Eitzinger R.,0.0,0.333333333333,0.0,9.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
328,0.0,0.142857142857,0.0,0.0,0.0,El Aarej M.,0.0,0.142857142857,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
329,0.0,0.333333333333,0.0,0.0,0.0,El Amrani R.,0.0,0.285714285714,0.0,7.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
330,0.4375,0.611570247934,0.62,0.5625,0.52380952381,El Aynaoui Y.,0.727272727273,0.559139784946,0.0,279.0,50.0,121.0,16.0,16.0,126.0,11.0,10.0,0.4,0.0516140798833,-0.165919282511
331,0.0,0.333333333333,0.0,0.0,0.0,Eleskovic E.,0.0,0.2,0.0,10.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,,0.0,0.0
332,0.4,0.0,0.0,0.0,0.142857142857,Elgin M.,0.0,0.25,0.0,12.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,,0.0,0.0
333,0.0,0.4375,0.0,0.0,0.0,Elias G.,0.0,0.358974358974,0.0,39.0,5.0,32.0,0.0,2.0,5.0,2.0,0.0,,-1.0,0.0
334,0.0,0.0,0.0,0.0,0.0,Ellwood B.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
335,0.333333333333,0.4,0.4,0.45,0.2,Elseneer G.,1.0,0.368421052632,0.0,38.0,10.0,5.0,3.0,20.0,10.0,1.0,0.0,,0.041095890411,0.0
336,0.0,0.291666666667,0.166666666667,0.0,0.166666666667,Elsner D.,0.0,0.258064516129,0.0,31.0,6.0,24.0,0.0,1.0,6.0,1.0,0.0,,-0.215189873418,0.0
337,0.0,0.0,0.0,0.0,0.0,Emmrich M.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
338,0.571428571429,0.489361702128,0.56,0.5,0.561728395062,Enqvist T.,0.555555555556,0.543650793651,0.0,252.0,50.0,47.0,21.0,22.0,162.0,9.0,6.0,0.5,0.0148137494607,-0.041825095057
339,0.0,0.0,0.0,0.0,0.0,Eriksson M.,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
340,0.0,0.0,0.0,0.333333333333,0.5,Erlich J.,0.0,0.444444444444,0.0,9.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,,0.0,0.0
341,0.0,0.361111111111,0.3,0.333333333333,0.0833333333333,Eschauer W.,0.0,0.288461538462,0.0,52.0,10.0,36.0,1.0,3.0,12.0,0.0,1.0,0.0,0.0196078431373,-1.0
342,0.0,0.0,0.0,0.0,0.0,Escobar G.,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
343,0.0,0.0,0.5,0.333333333333,0.333333333333,Escobedo E.,0.0,0.333333333333,0.0,6.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,,0.2,0.0
344,0.48,0.357142857143,0.594594594595,0.642857142857,0.641509433962,Escude N.,0.6,0.577540106952,0.0,187.0,37.0,28.0,25.0,28.0,106.0,5.0,5.0,0.6,0.0145499383477,0.0190735694823
345,0.0,0.615384615385,0.266666666667,0.307692307692,0.275862068966,Estrella Burgos V.,0.0,0.444444444444,0.0,81.0,15.0,39.0,0.0,13.0,29.0,0.0,2.0,1.0,-0.25,0.384615384615
346,0.0,0.0,0.0,0.0,0.0,Estrella V.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
347,0.0,0.347826086957,0.5,0.0,0.428571428571,Etlis G.,0.0,0.366666666667,0.0,30.0,2.0,23.0,0.0,0.0,7.0,0.0,0.0,,0.153846153846,0.0
348,0.0,0.0,0.0,0.0,0.0,Eubanks C.,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0
349,0.0,0.0,0.25,0.571428571429,0.142857142857,Evans B.,0.0,0.285714285714,0.0,21.0,4.0,0.0,0.0,7.0,14.0,1.0,0.0,,-0.0666666666667,0.0
350,0.0,0.0,0.461538461538,0.388888888889,0.47619047619,Evans D.,0.0,0.435897435897,0.0,39.0,13.0,0.0,0.0,18.0,21.0,1.0,0.0,,0.0285714285714,0.0
351,0.0,0.0,0.0,0.0,0.0,Eysseric J.,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0
352,0.0,0.111111111111,0.0,0.0,0.333333333333,Fabbiano T.,0.0,0.222222222222,0.0,18.0,3.0,9.0,0.0,0.0,9.0,0.0,0.0,,-1.0,0.0
353,0.0,0.0,0.0,0.0,0.0,Fahlke A.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
354,0.6,0.389830508475,0.381818181818,0.4,0.360544217687,Falla A.,0.625,0.378486055777,0.0,251.0,55.0,59.0,5.0,40.0,147.0,8.0,2.0,0.0,0.00438262195122,-1.0
355,0.0,0.0,0.0,0.0,0.0,Falla A. ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
356,0.0,0.5,0.0,0.0,0.0,Farah R.,0.0,0.333333333333,0.0,9.0,1.0,6.0,0.0,0.0,3.0,1.0,0.0,,-1.0,0.0
357,0.0,0.0,0.0,0.0,0.0,Fasching A.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
358,0.0,0.0,0.25,0.0,0.333333333333,Faurel J.C.,0.0,0.222222222222,0.0,9.0,4.0,2.0,0.0,1.0,6.0,0.0,0.0,,0.0588235294118,0.0
359,0.766666666667,0.771863117871,0.863888888889,0.880239520958,0.833780160858,Federer R.,0.564102564103,0.823624595469,0.0,1236.0,360.0,263.0,60.0,167.0,746.0,39.0,134.0,0.65671641791,0.0238601313666,-0.112749816461
360,0.0,0.0,0.0,0.0,0.8,Federer R. ,0.0,0.8,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,-1.0
361,0.272727272727,0.486486486486,0.615384615385,0.620689655172,0.582089552239,Ferreira W.,0.7,0.554502369668,0.0,211.0,52.0,37.0,11.0,29.0,134.0,10.0,2.0,1.0,0.0520411343098,0.286585365854
362,0.0,0.333333333333,0.0,0.0,0.0,Ferreiro F.,0.0,0.333333333333,0.0,6.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,,-1.0,0.0
363,0.428571428571,0.706024096386,0.719387755102,0.661016949153,0.652631578947,Ferrer D.,0.642857142857,0.671134020619,0.0,970.0,196.0,415.0,21.0,59.0,475.0,28.0,51.0,0.509803921569,0.0347018905608,-0.136611834785
364,0.0,0.0,0.0,0.0,0.5,Ferrer D. ,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0
365,0.5,0.0,0.0,0.0,0.0,Ferrero J.,0.0,0.25,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0
366,0.555555555556,0.71986970684,0.692307692308,0.63829787234,0.578073089701,Ferrero J.C.,0.628571428571,0.645161290323,0.0,682.0,143.0,307.0,27.0,47.0,301.0,35.0,33.0,0.454545454545,0.0352504638219,-0.173333333333
367,0.0,0.0,0.0,0.0,0.0,Ferrero J.C. ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
368,0.0,0.0,0.0,0.0,0.0,Fidirko N.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
369,0.0,0.0,0.0,0.0,0.0,Filippini M.,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
370,0.0,0.0909090909091,0.25,0.25,0.0,Fischer M.,0.0,0.0952380952381,0.0,21.0,4.0,11.0,0.0,4.0,6.0,1.0,0.0,,0.448275862069,0.0
371,0.0,0.0,0.0,0.0,0.0,Fish A.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
372,0.428571428571,0.452830188679,0.571428571429,0.638888888889,0.595567867036,Fish M.,0.533333333333,0.582,0.0,500.0,91.0,53.0,14.0,72.0,361.0,15.0,19.0,0.315789473684,-0.00916522169928,-0.296517762926
373,0.0,0.0,0.0,0.0,0.0,Fitz S.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
374,0.0,0.0,0.0,0.666666666667,0.0,Flanagan I.,0.0,0.666666666667,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0
375,0.0,0.0,0.0,0.0,0.0,Fleischfresser T.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
376,0.0,0.0,0.25,0.333333333333,0.285714285714,Fleishman Z.,0.0,0.291666666667,0.0,24.0,4.0,0.0,0.0,3.0,21.0,1.0,0.0,,-0.0769230769231,0.0
377,0.0,0.0,0.0,0.0,0.0,Fleming C.,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0
378,0.0,0.0,0.0,0.0,0.666666666667,Flygt K.,0.0,0.5,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
379,0.0,0.5546875,0.470588235294,0.481481481481,0.398734177215,Fognini F.,0.473684210526,0.493212669683,0.0,442.0,68.0,256.0,1.0,27.0,158.0,19.0,11.0,0.363636363636,-0.0234741784038,-0.151224195871
380,0.0,0.333333333333,0.0,0.0,0.0,Fogues F.,0.0,0.333333333333,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
381,0.0,0.0,0.0,0.0,0.0,Fornell M.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
382,0.0,0.125,0.0,0.0,0.0,Fraile G.,0.0,0.111111111111,0.0,9.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
383,0.0,0.5,0.166666666667,0.0,0.357142857143,Fratangelo B.,0.0,0.352941176471,0.0,17.0,6.0,2.0,0.0,1.0,14.0,0.0,0.0,,-0.358490566038,0.0
384,0.0,0.0,0.0,0.0,0.0,Freelove O.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
385,0.0,0.666666666667,0.0,0.0,0.25,Friedl L.,0.0,0.375,0.0,8.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,,0.0,0.0
386,0.0,0.333333333333,0.0,0.285714285714,0.478260869565,Fritz T.,0.0,0.424242424242,0.0,33.0,4.0,3.0,0.0,7.0,23.0,2.0,1.0,0.0,-1.0,-1.0
387,0.0,0.0,0.0,0.0,0.5,Froberg J.,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0
388,0.0,0.263157894737,0.4,0.5,0.461538461538,Fromberg R.,0.333333333333,0.387755102041,0.0,49.0,10.0,19.0,0.0,4.0,26.0,3.0,0.0,,0.0155440414508,0.0
389,0.0,0.0,0.0,0.0,0.0,Fruttero J.P.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
390,0.0,0.25,0.0,0.0,0.333333333333,Fucsovics M.,0.0,0.25,0.0,8.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,,-1.0,0.0
391,0.0,0.0,0.0,0.333333333333,0.111111111111,Fukarek O.,0.0,0.142857142857,0.0,14.0,2.0,2.0,0.0,3.0,9.0,1.0,0.0,,-1.0,0.0
392,0.0,0.285714285714,0.5,0.0,0.363636363636,Furlan R.,0.0,0.333333333333,0.0,18.0,2.0,7.0,0.0,0.0,11.0,0.0,0.0,,0.2,0.0
393,0.0,0.0,0.0,0.0,0.0,Fyrstenberg M.,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
394,0.35,0.398058252427,0.367346938776,0.260869565217,0.354838709677,Gabashvili T.,0.272727272727,0.362126245847,0.0,301.0,49.0,103.0,20.0,23.0,155.0,11.0,0.0,,0.00715679895901,0.0
395,0.0,0.0,0.0,0.0,0.0,Gaio F.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
396,0.0,0.5,0.0,0.0,0.0,Galan D.E.,0.0,0.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
397,0.0,0.0,0.0,0.0,0.0,Galdon P.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
398,0.0,0.333333333333,0.333333333333,0.0,0.166666666667,Galimberti G.,0.0,0.238095238095,0.0,21.0,6.0,12.0,3.0,0.0,6.0,0.0,0.0,,0.166666666667,0.0
399,0.0,0.0,0.0,0.0,0.0,Gallardo M.,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
400,0.0,0.0,0.0,0.0,0.0,Gallardo Valles M.,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
401,0.0,0.0,0.0,0.0,0.0,Galovic V.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
402,0.5,0.307692307692,0.285714285714,0.428571428571,0.25,Galvani S.,0.6,0.313725490196,0.0,51.0,14.0,26.0,2.0,7.0,16.0,5.0,0.0,,-0.0467289719626,0.0
403,0.0,0.0,0.0,0.0,0.5,Gambill J. M.,0.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,0.0
404,0.363636363636,0.233333333333,0.463414634146,0.545454545455,0.555,Gambill J.M.,0.333333333333,0.510948905109,0.0,274.0,41.0,30.0,11.0,33.0,200.0,6.0,6.0,0.333333333333,-0.0487849442719,-0.210374639769
405,0.0,0.333333333333,0.0,0.0,0.0,Gamonal H.,0.0,0.285714285714,0.0,7.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,,-1.0,0.0
406,0.0,0.0,0.0,0.0,0.0,Gao X.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
407,0.0,0.333333333333,0.0,0.0,0.181818181818,Garcia A.,0.0,0.264705882353,0.0,34.0,1.0,21.0,0.0,2.0,11.0,0.0,0.0,,-1.0,0.0
408,0.0,0.0,0.0,0.0,0.0,Garcia M.,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
409,0.25,0.510373443983,0.443181818182,0.481481481481,0.447368421053,Garcia-Lopez G.,0.571428571429,0.474516695958,0.0,569.0,88.0,241.0,8.0,54.0,266.0,14.0,9.0,0.555555555556,-0.034145067572,0.078672985782
410,0.0,0.0,0.0,0.0,0.666666666667,Garcia-Lopez G. ,0.0,0.666666666667,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
411,0.0,0.0,0.0,0.0,0.0,Garcia-Sintes J.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
412,0.0,0.0,0.0,0.0,0.0,Gard C.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
413,0.0,0.2,0.0,0.0,0.0,Garin C.,0.0,0.2,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
414,0.0,0.0,0.0,0.0,0.0,Garza D.,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
415,0.631578947368,0.641304347826,0.671328671329,0.679012345679,0.624378109453,Gasquet R.,0.444444444444,0.63556851312,0.0,686.0,143.0,184.0,19.0,81.0,402.0,18.0,25.0,0.52,0.0273626407912,-0.100010091836
416,0.0,0.0,0.0,0.0,0.666666666667,Gasquet R. ,0.0,0.666666666667,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
417,0.25,0.466666666667,0.3125,0.0,0.243243243243,Gaudenzi A.,0.0,0.364485981308,0.0,107.0,16.0,60.0,8.0,2.0,37.0,5.0,2.0,1.0,-0.076790336497,0.465753424658
418,0.0,0.0,0.0,0.0,0.0,Gaudi I.,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
419,0.4,0.670289855072,0.555555555556,0.285714285714,0.434782608696,Gaudio G.,0.277777777778,0.586124401914,0.0,418.0,63.0,276.0,20.0,7.0,115.0,18.0,16.0,0.5,-0.0267753201397,-0.079295154185
420,0.0,0.333333333333,0.0,0.0,0.0,Gensse A.,0.0,0.25,0.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,,-1.0,0.0
421,0.0,0.0,0.0,0.0,0.0,Gerasimov E.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
422,0.0,0.0,0.0,0.0,0.0,Ghedin R.,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0
423,0.0,0.285714285714,0.0,0.0,0.0,Ghem A.,0.0,0.285714285714,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
424,0.0,0.333333333333,0.5,0.0,0.5,Giannessi A.,1.0,0.363636363636,0.0,11.0,2.0,9.0,0.0,0.0,2.0,1.0,0.0,,0.157894736842,0.0
425,0.571428571429,0.440677966102,0.384615384615,0.423076923077,0.434343434343,Gicquel M.,0.571428571429,0.448780487805,0.0,205.0,39.0,59.0,21.0,26.0,99.0,7.0,3.0,0.0,-0.0769923457902,-1.0
426,0.0,0.0,0.0,0.0,0.0,Gigounon G.,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
427,0.0,0.477611940299,0.176470588235,0.125,0.4,Gil F.,0.5,0.426086956522,0.0,115.0,17.0,67.0,0.0,8.0,40.0,2.0,1.0,0.0,-0.414261460102,-1.0
428,0.0,0.153846153846,0.354838709677,0.5,0.350515463918,Gimelstob J.,0.75,0.368421052632,0.0,152.0,31.0,13.0,2.0,40.0,97.0,4.0,1.0,0.0,-0.018779342723,-1.0
429,0.0,0.0,0.0,0.0,0.0,Gimeno D.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
430,0.0,0.434285714286,0.222222222222,0.105263157895,0.257575757576,Gimeno-Traver D.,0.428571428571,0.365384615385,0.0,260.0,36.0,175.0,0.0,19.0,66.0,7.0,1.0,0.0,-0.243636363636,-1.0
431,0.0,0.0,0.0,0.0,0.0,Gimeno-Traver D. ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
432,0.45,0.357142857143,0.462686567164,0.48,0.513108614232,Ginepri R.,0.416666666667,0.488126649077,0.0,379.0,67.0,42.0,20.0,50.0,267.0,12.0,3.0,1.0,-0.0267561298873,0.343971631206
433,0.0,0.4,0.0,0.0,0.0,Giner J.,0.0,0.4,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
434,0.0,0.5,0.302325581395,0.448275862069,0.384057971014,Giraldo S.,0.222222222222,0.441558441558,0.0,308.0,43.0,140.0,1.0,29.0,138.0,9.0,2.0,0.0,-0.187170117743,-1.0
435,0.0,0.0,0.0,0.0,0.0,Giron M.,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0
436,0.0,0.0,0.0,0.0,0.0,Giustino L.,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
437,0.0,0.0,0.4,0.533333333333,0.153846153846,Godwin N.,0.5,0.357142857143,0.0,28.0,5.0,0.0,0.0,15.0,13.0,2.0,1.0,1.0,0.0566037735849,0.473684210526
438,0.0,0.352941176471,0.0,0.0,0.5,Goellner M.K.,0.0,0.36,0.0,25.0,1.0,17.0,0.0,2.0,6.0,0.0,0.0,,-1.0,0.0
439,0.0,0.563636363636,0.581395348837,0.518518518519,0.56,Goffin D.,0.666666666667,0.555555555556,0.0,207.0,43.0,55.0,0.0,27.0,125.0,6.0,5.0,0.4,0.0227272727273,-0.162790697674
440,0.0,0.0,0.25,0.5,0.444444444444,Gojowczyk P.,0.0,0.384615384615,0.0,26.0,8.0,4.0,0.0,4.0,18.0,2.0,0.0,,-0.212121212121,0.0
441,0.0,0.0,0.0,0.0,0.0,Golding O.,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0
442,0.4,0.423076923077,0.318181818182,0.470588235294,0.435897435897,Goldstein P.,1.0,0.436363636364,0.0,165.0,22.0,26.0,5.0,17.0,117.0,2.0,0.0,,-0.156626506024,0.0
443,0.333333333333,0.526315789474,0.409090909091,0.333333333333,0.581395348837,Golmard J.,0.5,0.535211267606,0.0,142.0,22.0,38.0,6.0,12.0,86.0,2.0,3.0,0.333333333333,-0.133559322034,-0.232432432432
444,0.0,0.0,0.0,0.0,0.0,Golovanov D.,0.0,0.0,0.0,5.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,,0.0,0.0
445,0.714285714286,0.34693877551,0.166666666667,0.0909090909091,0.307692307692,Golubev A.,1.0,0.322784810127,0.0,158.0,24.0,49.0,7.0,11.0,91.0,1.0,3.0,0.333333333333,-0.318965517241,0.016077170418
446,0.0,0.0,0.0,0.0,0.0,Gombos N.,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
447,0.0,0.5,0.0,0.0,0.0,Gomez A.,0.0,0.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
448,0.0,0.5,0.0,0.0,0.0,Gomez E.,0.0,0.333333333333,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
449,0.0,0.0,0.0,0.0,0.0,Gomez L.,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0
450,0.0,0.0,0.0,0.0,0.0,Gomez-Herrera C.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
